Date,Area,Animal Crimes,Arson & Explosives,Conspiracy & Miscellaneous,Drug-Related Crimes,Fraud Crimes,Other,Property Crimes,Public Disorder Crimes,Sexual Crimes,Theft Crimes,Violent Crimes,child_crimes,Total Crimes
2016-03-27,Santa Monica,0,1,0,0,6,13,14,9,3,132,29,0,207
2016-03-27,South Bay Cities,0,1,0,0,5,2,23,16,0,85,52,2,186
2016-03-27,South Gate-East Los Angeles,0,0,0,0,4,10,15,11,3,78,73,1,195
2016-04-03,Los Angeles,0,4,0,0,56,104,273,108,60,1223,716,18,2562
2016-04-03,San Fernando Valley,1,0,0,0,39,89,175,79,52,1015,373,28,1851
2016-04-03,Santa Monica,0,2,0,0,6,20,23,12,4,123,35,0,225
2016-04-03,South Bay Cities,0,2,0,0,6,13,34,14,4,92,43,8,216
2016-04-03,South Gate-East Los Angeles,0,1,0,0,6,6,28,15,4,91,70,3,224
2016-04-10,Los Angeles,0,7,0,1,47,85,254,123,70,1088,671,12,2358
2016-04-10,San Fernando Valley,1,3,0,0,32,70,200,90,42,1018,385,9,1850
2016-04-10,Santa Monica,0,1,0,0,7,14,20,6,4,139,45,4,240
2016-04-10,South Bay Cities,0,0,0,0,3,4,33,14,8,95,64,1,222
2016-04-10,South Gate-East Los Angeles,0,2,0,0,3,12,24,9,11,85,74,5,225
2016-04-17,Los Angeles,3,8,0,0,43,90,290,112,69,1213,758,17,2603
2016-04-17,San Fernando Valley,0,8,0,0,33,70,221,87,61,983,406,8,1877
2016-04-17,Santa Monica,0,0,0,0,5,23,23,5,2,119,52,1,230
2016-04-17,South Bay Cities,0,0,0,0,3,9,29,5,7,75,69,1,198
2016-04-17,South Gate-East Los Angeles,0,2,1,0,1,7,30,18,4,79,81,0,223
2016-04-24,Los Angeles,2,10,0,0,35,103,253,129,69,1122,723,17,2463
2016-04-24,San Fernando Valley,0,6,0,0,35,72,204,109,29,929,405,11,1800
2016-04-24,Santa Monica,0,0,0,0,2,14,23,10,6,114,38,0,207
2016-04-24,South Bay Cities,0,0,0,0,3,9,29,18,7,104,61,1,232
2016-04-24,South Gate-East Los Angeles,0,1,0,0,1,8,33,14,2,80,70,3,212
2016-05-01,Los Angeles,1,5,0,0,43,84,275,121,64,1167,668,12,2440
2016-05-01,San Fernando Valley,0,4,0,0,24,67,165,106,43,958,396,13,1776
2016-05-01,Santa Monica,0,0,0,0,6,18,21,8,4,133,37,2,229
2016-05-01,South Bay Cities,0,0,0,0,3,11,16,6,4,78,39,0,157
2016-05-01,South Gate-East Los Angeles,0,1,0,0,1,10,27,3,6,83,73,3,207
2016-05-08,Los Angeles,0,3,1,0,40,112,294,112,90,1283,681,25,2641
2016-05-08,San Fernando Valley,1,0,0,2,47,101,206,89,55,1043,404,12,1960
2016-05-08,Santa Monica,1,0,0,0,4,21,22,7,1,145,35,0,236
2016-05-08,South Bay Cities,0,0,0,0,2,7,19,10,7,86,51,1,183
2016-05-08,South Gate-East Los Angeles,0,2,0,0,0,13,29,17,3,81,71,4,220
2016-05-15,Los Angeles,2,4,0,0,27,85,268,126,60,1119,623,15,2329
2016-05-15,San Fernando Valley,3,5,2,0,30,54,218,86,36,934,398,4,1770
2016-05-15,Santa Monica,0,0,0,0,5,22,21,7,2,126,42,3,228
2016-05-15,South Bay Cities,0,1,0,0,0,7,24,12,3,71,32,3,153
2016-05-15,South Gate-East Los Angeles,0,2,0,0,0,15,20,16,4,100,75,2,234
2016-05-22,Los Angeles,0,5,0,0,29,132,287,121,72,1160,747,11,2564
2016-05-22,San Fernando Valley,0,4,0,0,45,61,205,66,33,1002,380,7,1803
2016-05-22,Santa Monica,0,0,0,0,3,14,22,8,4,135,49,0,235
2016-05-22,South Bay Cities,0,1,0,0,1,1,23,12,3,81,60,4,186
2016-05-22,South Gate-East Los Angeles,0,3,0,0,2,7,15,7,5,82,66,2,189
2016-05-29,Los Angeles,0,5,0,6,27,104,321,131,44,1234,712,14,2598
2016-05-29,San Fernando Valley,1,1,0,0,39,58,210,104,37,956,368,20,1794
2016-05-29,Santa Monica,0,0,0,0,5,16,23,8,4,132,36,1,225
2016-05-29,South Bay Cities,0,0,0,0,2,4,22,14,0,95,48,0,185
2016-05-29,South Gate-East Los Angeles,0,0,0,0,0,12,20,9,5,105,70,4,225
2016-06-05,Los Angeles,3,4,0,2,37,100,275,109,79,1291,735,55,2690
2016-06-05,San Fernando Valley,1,5,0,0,59,92,171,76,81,1004,427,31,1947
2016-06-05,Santa Monica,1,0,0,0,6,15,31,9,3,133,49,0,247
2016-06-05,South Bay Cities,0,1,0,0,2,8,27,6,10,109,48,10,221
2016-06-05,South Gate-East Los Angeles,0,0,0,0,0,16,29,17,11,97,99,4,273
2016-06-12,Los Angeles,0,2,1,0,34,97,297,136,63,1159,658,22,2469
2016-06-12,San Fernando Valley,2,4,0,0,56,57,219,90,47,934,352,11,1772
2016-06-12,Santa Monica,0,0,0,0,5,6,31,9,5,156,37,1,250
2016-06-12,South Bay Cities,0,1,0,0,1,10,14,7,3,83,45,3,167
2016-06-12,South Gate-East Los Angeles,0,2,0,0,0,11,21,17,5,74,105,2,237
2016-06-19,Los Angeles,2,4,0,1,54,105,312,123,42,1175,718,7,2543
2016-06-19,San Fernando Valley,0,0,0,0,34,61,199,102,44,1034,390,16,1880
2016-06-19,Santa Monica,0,1,0,0,7,13,32,10,3,123,24,3,216
2016-06-19,South Bay Cities,0,0,0,0,4,6,23,11,2,71,56,0,173
2016-06-19,South Gate-East Los Angeles,0,2,0,0,4,9,37,10,3,89,87,2,243
2016-06-26,Los Angeles,1,1,0,0,24,89,300,152,51,1131,804,22,2575
2016-06-26,San Fernando Valley,0,2,0,0,45,72,235,100,50,1002,412,5,1923
2016-06-26,Santa Monica,1,0,0,0,6,18,24,10,1,159,43,3,265
2016-06-26,South Bay Cities,0,2,0,0,0,21,20,9,0,79,33,0,164
2016-06-26,South Gate-East Los Angeles,0,2,0,0,3,15,26,17,1,80,81,2,227
2016-07-03,Los Angeles,2,4,0,0,34,129,274,127,94,1315,799,36,2814
2016-07-03,San Fernando Valley,0,2,0,0,49,73,201,78,54,1040,359,26,1882
2016-07-03,Santa Monica,0,0,0,0,7,10,25,11,4,178,40,5,280
2016-07-03,South Bay Cities,0,0,0,0,3,6,38,11,4,87,64,7,220
2016-07-03,South Gate-East Los Angeles,0,0,0,0,0,12,22,26,7,90,83,7,247
2016-07-10,Los Angeles,1,10,0,0,52,94,302,123,57,1105,757,14,2515
2016-07-10,San Fernando Valley,0,2,0,0,57,66,159,103,38,976,369,14,1784
2016-07-10,Santa Monica,0,0,0,0,2,11,17,7,5,143,43,1,229
2016-07-10,South Bay Cities,0,0,0,0,3,4,27,13,8,62,55,0,172
2016-07-10,South Gate-East Los Angeles,0,0,0,0,1,17,31,11,3,87,102,0,252
2016-07-17,Los Angeles,0,8,0,1,31,101,307,126,56,1283,717,15,2645
2016-07-17,San Fernando Valley,1,4,0,0,48,65,193,103,28,936,325,9,1712
2016-07-17,Santa Monica,0,0,0,0,7,10,14,9,8,138,37,1,224
2016-07-17,South Bay Cities,0,0,0,0,2,5,26,11,2,85,39,2,172
2016-07-17,South Gate-East Los Angeles,0,0,0,0,1,9,16,19,11,78,74,1,209
2016-07-24,Los Angeles,2,6,0,0,20,100,306,126,44,1198,771,8,2581
2016-07-24,San Fernando Valley,1,2,0,0,26,69,225,86,36,1002,366,11,1824
2016-07-24,Santa Monica,0,2,0,0,2,7,20,7,4,147,43,0,232
2016-07-24,South Bay Cities,0,0,0,0,0,10,26,8,3,83,43,2,175
2016-07-24,South Gate-East Los Angeles,0,0,0,0,2,8,26,11,3,57,100,4,211
2016-07-31,Los Angeles,1,13,0,0,39,96,269,133,37,1159,778,6,2531
2016-07-31,San Fernando Valley,1,2,0,2,41,102,230,93,26,896,358,15,1766
2016-07-31,Santa Monica,1,0,0,0,9,17,20,11,5,168,42,0,273
2016-07-31,South Bay Cities,0,1,0,0,0,2,33,17,3,77,55,1,189
2016-07-31,South Gate-East Los Angeles,1,2,0,0,0,14,36,26,7,83,88,2,259
2016-08-07,Los Angeles,1,11,1,0,45,90,297,135,103,1373,733,30,2819
2016-08-07,San Fernando Valley,0,0,0,0,49,85,202,102,67,1141,377,46,2069
2016-08-07,Santa Monica,0,1,0,0,6,11,17,4,6,174,35,2,256
2016-08-07,South Bay Cities,0,0,0,0,3,6,26,12,2,72,49,5,175
2016-08-07,South Gate-East Los Angeles,0,1,0,0,0,15,25,7,7,98,77,8,238
2016-08-14,Los Angeles,1,4,0,0,25,74,290,139,66,1193,694,21,2507
2016-08-14,San Fernando Valley,3,3,0,0,38,65,211,64,46,1047,317,8,1802
2016-08-14,Santa Monica,0,1,0,0,6,16,20,7,5,119,29,2,205
2016-08-14,South Bay Cities,0,0,0,0,1,10,19,15,2,78,30,1,156
2016-08-14,South Gate-East Los Angeles,0,0,2,0,0,15,26,18,3,85,88,0,237
2016-08-21,Los Angeles,1,2,0,0,43,85,284,117,56,1185,739,18,2530
2016-08-21,San Fernando Valley,0,5,0,0,43,82,192,105,44,1030,411,18,1930
2016-08-21,Santa Monica,0,0,0,0,6,18,17,9,4,145,45,0,244
2016-08-21,South Bay Cities,0,0,0,0,2,7,18,19,2,90,52,1,191
2016-08-21,South Gate-East Los Angeles,0,0,0,0,1,9,41,14,5,77,86,1,234
2016-08-28,Los Angeles,0,7,0,0,20,105,300,141,71,1275,761,16,2696
2016-08-28,San Fernando Valley,0,1,0,0,39,66,206,90,34,1022,338,9,1805
2016-08-28,Santa Monica,0,0,0,0,3,9,22,5,6,147,41,0,233
2016-08-28,South Bay Cities,1,1,0,1,1,7,21,7,4,64,52,0,159
2016-08-28,South Gate-East Los Angeles,0,0,0,0,2,5,37,12,1,97,79,2,235
2016-09-04,Los Angeles,1,12,0,0,28,115,262,122,95,1306,738,36,2715
2016-09-04,San Fernando Valley,0,5,0,0,47,111,202,112,45,1124,390,23,2059
2016-09-04,Santa Monica,0,0,0,0,8,20,21,8,8,133,28,6,232
2016-09-04,South Bay Cities,0,1,0,0,2,14,24,15,9,88,29,2,184
2016-09-04,South Gate-East Los Angeles,1,2,0,0,1,11,32,15,10,106,93,3,274
2016-09-11,Los Angeles,1,7,0,0,37,88,305,110,62,1102,662,21,2395
2016-09-11,San Fernando Valley,0,4,0,0,35,89,186,87,44,944,344,12,1745
2016-09-11,Santa Monica,0,0,0,0,4,16,24,11,2,130,32,3,222
2016-09-11,South Bay Cities,0,0,0,0,1,6,34,10,3,89,35,1,179
2016-09-11,South Gate-East Los Angeles,1,0,0,0,0,13,25,9,1,89,72,5,215
2016-09-18,Los Angeles,0,9,0,0,24,81,276,133,64,1199,638,16,2440
2016-09-18,San Fernando Valley,2,4,0,0,30,66,142,88,37,1051,367,6,1793
2016-09-18,Santa Monica,0,1,0,0,3,23,18,7,1,147,38,1,239
2016-09-18,South Bay Cities,0,0,0,0,0,5,19,3,5,91,46,0,169
2016-09-18,South Gate-East Los Angeles,0,0,0,0,0,9,27,13,9,76,79,0,213
2016-09-25,Los Angeles,1,4,0,0,25,105,304,128,78,1210,727,11,2593
2016-09-25,San Fernando Valley,2,2,0,0,51,93,183,96,37,957,403,6,1830
2016-09-25,Santa Monica,0,0,0,0,6,15,21,11,4,143,34,0,234
2016-09-25,South Bay Cities,0,0,0,0,1,3,26,17,3,87,41,0,178
2016-09-25,South Gate-East Los Angeles,0,0,0,0,1,15,28,8,3,89,113,2,259
2016-10-02,Los Angeles,0,3,0,0,34,126,309,132,82,1268,749,41,2744
2016-10-02,San Fernando Valley,0,2,0,0,55,97,162,87,52,1118,371,21,1965
2016-10-02,Santa Monica,0,0,1,0,11,19,23,13,4,167,45,0,283
2016-10-02,South Bay Cities,1,0,0,0,3,8,26,20,4,75,29,5,171
2016-10-02,South Gate-East Los Angeles,0,3,0,0,0,7,33,11,5,77,76,4,216
2016-10-09,Los Angeles,1,5,0,0,20,82,289,121,41,1219,662,26,2466
2016-10-09,San Fernando Valley,2,2,0,0,45,66,182,107,31,976,380,19,1810
2016-10-09,Santa Monica,0,0,0,0,10,21,13,10,2,126,41,1,224
2016-10-09,South Bay Cities,0,0,0,0,0,11,28,13,6,102,45,1,206
2016-10-09,South Gate-East Los Angeles,0,2,0,0,1,13,26,8,4,93,86,4,237
2016-10-16,Los Angeles,3,3,0,0,34,97,288,153,61,1277,705,17,2638
2016-10-16,San Fernando Valley,1,7,0,0,37,93,189,80,39,1109,348,15,1918
2016-10-16,Santa Monica,0,0,0,0,8,15,25,6,3,155,42,1,255
2016-10-16,South Bay Cities,0,1,0,0,0,12,23,15,4,75,51,2,183
2016-10-16,South Gate-East Los Angeles,0,0,0,0,0,9,31,14,4,81,69,1,209
2016-10-23,Los Angeles,1,5,0,0,18,82,279,145,66,1183,758,14,2551
2016-10-23,San Fernando Valley,0,5,0,0,43,80,211,73,34,1025,375,4,1850
2016-10-23,Santa Monica,0,0,0,0,2,8,28,3,5,126,31,0,203
2016-10-23,South Bay Cities,0,0,0,0,4,6,20,12,4,100,54,0,200
2016-10-23,South Gate-East Los Angeles,0,7,0,0,1,6,32,20,2,105,69,1,243
2016-10-30,Los Angeles,3,1,0,0,21,88,318,124,60,1250,723,23,2611
2016-10-30,San Fernando Valley,5,3,0,0,67,68,212,102,31,1026,384,7,1905
2016-10-30,Santa Monica,0,1,0,0,7,19,28,7,4,140,47,1,254
2016-10-30,South Bay Cities,0,2,0,0,0,11,25,15,5,111,42,0,211
2016-10-30,South Gate-East Los Angeles,0,1,0,0,2,12,41,17,7,81,63,1,225
2016-11-06,Los Angeles,0,6,0,0,47,108,293,127,107,1302,758,26,2774
2016-11-06,San Fernando Valley,2,2,0,0,37,92,249,84,52,1205,399,12,2134
2016-11-06,Santa Monica,0,0,0,0,8,11,19,7,4,150,47,2,248
2016-11-06,South Bay Cities,0,0,0,0,2,13,16,24,9,106,52,2,224
2016-11-06,South Gate-East Los Angeles,0,1,0,0,2,12,24,15,9,103,94,3,263
2016-11-13,Los Angeles,1,14,1,0,35,94,262,125,54,1203,741,10,2540
2016-11-13,San Fernando Valley,0,0,0,0,30,83,235,81,39,987,343,4,1802
2016-11-13,Santa Monica,0,1,0,0,2,10,18,8,1,127,48,0,215
2016-11-13,South Bay Cities,0,0,0,0,0,10,22,11,6,76,55,0,180
2016-11-13,South Gate-East Los Angeles,0,0,0,0,0,11,22,7,1,81,87,0,209
2016-11-20,Los Angeles,1,2,0,0,28,92,261,124,51,1259,660,13,2491
2016-11-20,San Fernando Valley,0,3,0,0,49,58,187,77,36,1014,312,5,1741
2016-11-20,Santa Monica,0,1,0,0,9,13,27,5,8,146,29,1,239
2016-11-20,South Bay Cities,1,0,0,0,3,3,21,8,3,85,63,1,188
2016-11-20,South Gate-East Los Angeles,0,1,0,0,1,10,28,15,5,77,83,4,224
2016-11-27,Los Angeles,0,3,0,0,29,74,266,101,58,1183,633,16,2363
2016-11-27,San Fernando Valley,1,6,0,0,29,64,209,59,24,1091,313,9,1805
2016-11-27,Santa Monica,0,1,0,0,5,17,20,9,6,142,43,0,243
2016-11-27,South Bay Cities,0,1,0,0,0,10,18,9,4,101,47,0,190
2016-11-27,South Gate-East Los Angeles,0,1,0,0,0,10,28,10,2,99,72,1,223
2016-12-04,Los Angeles,2,7,0,0,31,109,253,146,87,1384,656,36,2711
2016-12-04,San Fernando Valley,0,0,1,0,45,90,177,107,45,1117,371,15,1968
2016-12-04,Santa Monica,0,0,0,0,8,25,19,5,12,145,47,1,262
2016-12-04,South Bay Cities,0,0,0,0,2,5,22,12,2,86,49,1,179
2016-12-04,South Gate-East Los Angeles,0,0,1,0,0,10,20,7,9,87,87,5,226
2016-12-11,Los Angeles,2,6,0,0,18,99,273,95,66,1386,715,23,2683
2016-12-11,San Fernando Valley,1,4,0,0,39,77,187,92,32,1084,347,7,1870
2016-12-11,Santa Monica,0,0,0,0,2,32,22,10,9,154,23,1,253
2016-12-11,South Bay Cities,0,0,0,0,6,10,17,12,3,78,55,3,184
2016-12-11,South Gate-East Los Angeles,0,0,0,0,2,14,35,8,6,102,79,8,254
2016-12-18,Los Angeles,0,0,0,0,51,126,288,120,63,1403,671,14,2736
2016-12-18,San Fernando Valley,0,4,0,0,52,60,213,82,24,1247,380,8,2070
2016-12-18,Santa Monica,0,1,0,0,5,23,38,14,4,143,39,1,268
2016-12-18,South Bay Cities,0,1,0,0,0,8,14,12,7,106,39,6,193
2016-12-18,South Gate-East Los Angeles,1,2,0,0,1,8,30,13,6,87,84,5,237
2016-12-25,Los Angeles,0,8,0,0,43,87,278,131,59,1499,670,14,2789
2016-12-25,San Fernando Valley,0,6,0,0,43,59,219,93,41,1234,365,10,2070
2016-12-25,Santa Monica,0,1,0,0,10,32,17,7,5,193,26,2,293
2016-12-25,South Bay Cities,0,6,0,0,2,3,19,6,2,119,36,2,195
2016-12-25,South Gate-East Los Angeles,0,1,0,0,3,7,16,12,3,91,84,2,219
2017-01-01,Los Angeles,1,7,0,0,32,121,357,131,78,1361,741,21,2850
2017-01-01,San Fernando Valley,0,4,2,0,34,86,232,94,29,1247,334,21,2083
2017-01-01,Santa Monica,0,0,0,0,10,14,33,11,4,154,41,2,269
2017-01-01,South Bay Cities,0,0,0,0,2,5,35,10,2,105,42,0,201
2017-01-01,South Gate-East Los Angeles,0,1,0,0,3,5,32,10,3,113,112,4,283
2017-01-08,Los Angeles,0,7,0,0,38,127,265,93,119,1260,622,75,2606
2017-01-08,San Fernando Valley,2,1,0,0,25,83,176,78,94,1038,272,52,1821
2017-01-08,Santa Monica,0,0,0,0,5,14,21,6,3,136,28,5,218
2017-01-08,South Bay Cities,0,0,0,0,3,9,32,10,10,96,61,9,230
2017-01-08,South Gate-East Los Angeles,0,0,0,0,2,14,21,11,10,98,74,5,235
2017-01-15,Los Angeles,0,5,0,0,35,88,240,97,37,1195,551,18,2266
2017-01-15,San Fernando Valley,2,1,0,0,28,54,156,63,19,852,245,6,1426
2017-01-15,Santa Monica,0,1,0,0,5,8,25,6,4,131,23,1,204
2017-01-15,South Bay Cities,0,0,0,0,1,2,17,14,3,75,48,2,162
2017-01-15,South Gate-East Los Angeles,0,0,0,0,0,12,24,11,5,86,73,1,212
2017-01-22,Los Angeles,0,5,0,0,25,86,256,82,44,1173,618,13,2302
2017-01-22,San Fernando Valley,0,2,0,0,20,48,126,67,21,952,244,6,1486
2017-01-22,Santa Monica,0,0,0,0,4,18,10,6,4,115,33,2,192
2017-01-22,South Bay Cities,0,0,0,0,1,3,22,8,2,80,29,1,146
2017-01-22,South Gate-East Los Angeles,0,0,0,0,0,15,24,9,2,92,78,0,220
2017-01-29,Los Angeles,0,3,0,0,23,93,251,99,44,1070,625,7,2215
2017-01-29,San Fernando Valley,0,2,0,0,30,60,148,77,26,830,252,5,1430
2017-01-29,Santa Monica,0,1,0,0,5,12,20,7,2,121,33,0,201
2017-01-29,South Bay Cities,0,0,0,0,1,11,23,13,2,71,40,3,164
2017-01-29,South Gate-East Los Angeles,0,1,0,0,1,11,25,17,7,75,75,3,215
2017-02-05,Los Angeles,0,5,3,0,29,102,249,116,66,1181,598,20,2369
2017-02-05,San Fernando Valley,1,0,0,0,25,66,162,68,39,922,252,8,1543
2017-02-05,Santa Monica,0,0,0,0,5,14,28,5,5,118,36,1,212
2017-02-05,South Bay Cities,0,0,0,0,1,13,28,8,4,104,62,3,223
2017-02-05,South Gate-East Los Angeles,0,0,0,0,0,9,31,12,11,66,87,1,217
2017-02-12,Los Angeles,1,3,0,0,27,81,266,111,60,1098,607,9,2263
2017-02-12,San Fernando Valley,0,2,0,0,29,65,141,54,57,794,249,4,1395
2017-02-12,Santa Monica,0,0,0,0,2,21,24,7,5,137,44,0,240
2017-02-12,South Bay Cities,0,0,0,0,4,7,36,16,5,68,39,0,175
2017-02-12,South Gate-East Los Angeles,0,0,0,0,3,11,19,18,5,87,73,3,219
2017-02-19,Los Angeles,2,5,0,0,24,79,236,91,43,1106,632,17,2235
2017-02-19,San Fernando Valley,0,3,0,0,22,66,142,71,23,848,246,9,1430
2017-02-19,Santa Monica,0,0,0,0,3,14,26,12,2,108,33,2,200
2017-02-19,South Bay Cities,0,0,0,0,0,6,34,12,5,81,45,1,184
2017-02-19,South Gate-East Los Angeles,0,0,0,0,0,10,22,12,3,92,87,3,229
2017-02-26,Los Angeles,2,9,0,0,24,93,272,103,36,1097,590,10,2236
2017-02-26,San Fernando Valley,0,3,0,0,22,47,128,72,26,764,260,6,1328
2017-02-26,Santa Monica,0,0,0,0,4,13,28,12,4,124,38,0,223
2017-02-26,South Bay Cities,0,1,0,0,1,10,32,13,4,87,46,0,194
2017-02-26,South Gate-East Los Angeles,0,0,0,0,1,11,17,6,2,76,87,1,201
2017-03-05,Los Angeles,1,8,0,0,28,95,302,114,81,1186,604,20,2439
2017-03-05,San Fernando Valley,1,4,1,1,30,72,136,73,42,821,253,3,1437
2017-03-05,Santa Monica,0,3,0,0,7,11,24,8,7,115,38,2,215
2017-03-05,South Bay Cities,0,0,0,0,6,11,27,6,3,72,41,2,168
2017-03-05,South Gate-East Los Angeles,0,1,0,0,3,10,25,12,6,94,72,7,230
2017-03-12,Los Angeles,0,12,0,0,19,86,277,113,47,1014,605,16,2189
2017-03-12,San Fernando Valley,1,2,0,0,18,57,146,94,20,781,273,6,1398
2017-03-12,Santa Monica,0,0,0,0,3,14,23,8,5,128,40,0,221
2017-03-12,South Bay Cities,0,0,0,0,2,9,17,12,5,93,50,1,189
2017-03-12,South Gate-East Los Angeles,0,1,0,0,0,11,17,7,7,83,64,2,192
2017-03-19,Los Angeles,1,1,0,0,23,91,281,124,57,1031,672,8,2289
2017-03-19,San Fernando Valley,0,3,0,0,21,66,190,89,33,759,310,7,1478
2017-03-19,Santa Monica,0,0,0,0,9,6,22,7,3,167,56,0,270
2017-03-19,South Bay Cities,0,1,0,0,3,10,35,14,1,90,38,0,192
2017-03-19,South Gate-East Los Angeles,0,1,0,1,0,12,37,13,3,72,88,4,231
2017-03-26,Los Angeles,1,5,0,0,23,83,228,127,46,1111,651,9,2284
2017-03-26,San Fernando Valley,0,1,0,0,34,45,128,68,19,776,281,6,1358
2017-03-26,Santa Monica,0,0,0,0,9,10,24,2,4,160,40,2,251
2017-03-26,South Bay Cities,0,0,0,0,1,11,38,7,5,89,35,0,186
2017-03-26,South Gate-East Los Angeles,0,0,0,0,0,9,23,10,1,80,72,1,196
2017-04-02,Los Angeles,2,6,0,0,34,96,255,87,83,1194,627,16,2400
2017-04-02,San Fernando Valley,0,4,1,0,27,78,148,56,37,855,287,16,1509
2017-04-02,Santa Monica,0,1,0,0,8,13,28,17,5,136,43,0,251
2017-04-02,South Bay Cities,0,3,0,0,2,7,26,4,2,92,47,1,184
2017-04-02,South Gate-East Los Angeles,0,1,0,0,2,14,37,6,3,109,72,4,248
2017-04-09,Los Angeles,1,5,0,1,35,101,250,97,53,1098,620,18,2279
2017-04-09,San Fernando Valley,1,7,0,0,18,63,139,83,26,776,291,4,1408
2017-04-09,Santa Monica,0,0,0,0,6,12,20,5,3,127,34,1,208
2017-04-09,South Bay Cities,0,0,0,0,1,13,22,8,4,107,46,2,203
2017-04-09,South Gate-East Los Angeles,0,1,0,0,1,13,21,11,4,88,72,3,214
2017-04-16,Los Angeles,2,8,0,0,25,62,238,109,54,1042,636,7,2183
2017-04-16,San Fernando Valley,0,2,0,0,23,48,159,53,28,720,243,6,1282
2017-04-16,Santa Monica,0,0,0,0,8,13,31,8,3,140,51,0,254
2017-04-16,South Bay Cities,0,0,0,0,4,8,26,8,3,79,42,5,175
2017-04-16,South Gate-East Los Angeles,0,1,0,0,0,11,26,12,3,87,72,1,213
2017-04-23,Los Angeles,2,7,0,0,31,74,259,109,54,1097,612,24,2269
2017-04-23,San Fernando Valley,0,2,0,0,29,68,162,99,24,812,306,6,1508
2017-04-23,Santa Monica,0,1,0,0,10,10,22,13,4,139,29,0,228
2017-04-23,South Bay Cities,0,0,0,0,0,8,37,14,2,94,55,0,210
2017-04-23,South Gate-East Los Angeles,0,0,0,0,0,12,28,10,4,94,79,2,229
2017-04-30,Los Angeles,1,8,0,0,28,104,266,104,48,1047,693,16,2315
2017-04-30,San Fernando Valley,0,5,0,0,28,61,152,74,24,749,287,7,1387
2017-04-30,Santa Monica,0,2,0,0,8,21,27,11,6,162,45,1,283
2017-04-30,South Bay Cities,0,0,0,0,0,6,26,6,4,104,40,1,187
2017-04-30,South Gate-East Los Angeles,1,1,0,0,0,13,19,20,4,87,117,1,263
2017-05-07,Los Angeles,3,7,1,0,27,100,291,127,58,1211,722,24,2571
2017-05-07,San Fernando Valley,0,2,0,0,26,62,133,70,51,852,300,7,1503
2017-05-07,Santa Monica,1,0,0,0,7,11,25,6,3,126,42,0,221
2017-05-07,South Bay Cities,0,0,0,0,2,12,25,7,6,97,67,1,217
2017-05-07,South Gate-East Los Angeles,1,0,0,0,0,8,31,9,13,77,82,4,225
2017-05-14,Los Angeles,2,7,1,0,27,78,262,88,38,1142,625,9,2279
2017-05-14,San Fernando Valley,0,3,1,0,28,46,130,69,34,719,257,9,1296
2017-05-14,Santa Monica,0,2,0,0,2,12,30,8,2,139,38,1,234
2017-05-14,South Bay Cities,0,1,0,0,3,8,24,6,6,87,44,0,179
2017-05-14,South Gate-East Los Angeles,0,0,0,0,0,11,30,8,1,68,78,3,199
2017-05-21,Los Angeles,3,2,0,0,35,111,253,116,62,1082,673,20,2357
2017-05-21,San Fernando Valley,0,1,0,0,24,53,134,78,30,731,263,2,1316
2017-05-21,Santa Monica,0,1,0,0,1,10,21,6,4,137,49,1,230
2017-05-21,South Bay Cities,0,4,0,0,3,7,33,9,5,71,37,0,169
2017-05-21,South Gate-East Los Angeles,0,1,0,0,2,9,28,11,4,101,87,1,244
2017-05-28,Los Angeles,0,11,0,1,19,100,235,133,60,1104,722,18,2403
2017-05-28,San Fernando Valley,0,5,2,0,30,65,156,84,31,735,298,10,1416
2017-05-28,Santa Monica,0,1,0,0,5,15,21,8,7,128,41,0,226
2017-05-28,South Bay Cities,0,1,0,0,0,9,23,8,10,99,72,1,223
2017-05-28,South Gate-East Los Angeles,0,1,0,0,0,15,30,9,5,82,103,2,247
2017-06-04,Los Angeles,0,9,0,1,49,125,263,152,77,1163,691,30,2560
2017-06-04,San Fernando Valley,0,1,0,1,30,63,134,76,45,697,316,18,1381
2017-06-04,Santa Monica,1,0,0,0,2,21,29,6,6,135,32,0,232
2017-06-04,South Bay Cities,0,0,0,0,6,10,19,13,7,103,49,3,210
2017-06-04,South Gate-East Los Angeles,0,1,1,0,1,11,34,13,15,72,88,0,236
2017-06-11,Los Angeles,1,8,0,2,24,121,276,104,44,1114,683,5,2382
2017-06-11,San Fernando Valley,0,2,0,0,26,53,145,73,22,719,302,7,1349
2017-06-11,Santa Monica,0,0,0,0,2,15,13,11,7,134,34,0,216
2017-06-11,South Bay Cities,0,1,0,0,3,10,23,23,5,103,50,0,218
2017-06-11,South Gate-East Los Angeles,0,2,0,0,4,15,24,10,2,71,75,1,204
2017-06-18,Los Angeles,1,7,0,0,23,85,272,112,58,1052,700,19,2329
2017-06-18,San Fernando Valley,1,3,0,0,27,48,161,78,26,659,300,12,1315
2017-06-18,Santa Monica,0,0,0,0,2,18,22,12,1,138,40,1,234
2017-06-18,South Bay Cities,0,0,0,0,2,5,28,13,2,66,48,0,164
2017-06-18,South Gate-East Los Angeles,0,2,0,0,2,17,24,13,3,82,94,0,237
2017-06-25,Los Angeles,0,12,2,1,29,86,300,104,59,1093,730,7,2423
2017-06-25,San Fernando Valley,0,2,0,0,21,55,148,78,20,687,323,3,1337
2017-06-25,Santa Monica,0,0,0,0,3,23,33,9,5,125,39,1,238
